US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/7/30,0.07
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/2,0.1
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/3,0.1
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/4,0.1
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/5,0.1
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/6,0.1
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/9,0.1
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/10,0.1
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/11,0.1
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/12,0.1
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/13,0.1
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/16,0.1
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/17,0.1
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/18,0.09
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/19,0.09
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/20,0.09
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/23,0.09
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/24,0.09
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/25,0.09
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/26,0.09
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/27,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/30,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/8/31,0.06
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/1,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/2,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/3,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/7,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/8,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/9,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/10,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/13,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/14,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/15,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/16,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/17,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/20,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/21,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/22,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/23,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/24,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/27,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/28,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/29,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/9/30,0.06
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/1,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/4,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/5,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/6,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/7,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/8,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/12,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/13,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/14,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/15,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/18,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/19,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/20,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/21,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/22,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/25,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/26,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/27,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/28,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/10/29,0.07
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/1,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/2,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/3,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/4,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/5,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/8,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/9,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/10,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/12,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/15,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/16,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/17,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/18,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/19,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/22,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/23,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/24,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/26,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/29,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/11/30,0.07
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/1,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/2,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/3,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/6,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/7,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/8,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/9,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/10,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/13,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/14,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/15,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/16,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/17,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/20,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/21,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/22,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/23,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/24,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/27,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/28,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/29,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/30,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2021/12/31,0.07
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/3,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/4,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/5,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/6,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/7,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/10,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/11,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/12,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/13,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/14,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/18,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/19,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/20,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/21,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/24,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/25,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/26,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/27,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/28,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/1/31,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/1,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/2,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/3,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/4,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/7,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/8,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/9,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/10,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/11,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/14,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/15,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/16,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/17,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/18,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/22,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/23,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/24,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/25,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/2/28,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/1,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/2,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/3,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/4,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/7,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/8,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/9,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/10,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/11,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/14,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/15,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/16,0.08
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/17,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/18,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/21,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/22,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/23,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/24,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/25,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/28,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/29,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/30,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/3/31,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/1,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/4,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/5,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/6,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/7,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/8,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/11,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/12,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/13,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/14,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/15,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/18,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/19,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/20,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/21,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/22,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/25,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/26,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/27,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/28,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/4/29,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/2,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/3,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/4,0.33
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/5,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/6,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/9,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/10,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/11,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/12,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/13,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/16,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/17,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/18,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/19,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/20,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/23,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/24,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/25,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/26,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/27,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/5/31,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/1,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/2,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/3,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/6,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/7,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/8,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/9,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/10,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/13,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/14,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/15,0.83
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/16,1.58
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/17,1.58
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/21,1.58
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/22,1.58
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/23,1.58
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/24,1.58
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/27,1.58
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/28,1.58
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/29,1.58
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/6/30,1.58
US,Interest Rate,Effective Federal Funds Rate,Daily,Percentage (%),2022/7/1,1.58
